Time,pm25,pm10,Temperature,Pressure,Humidity,Altitude,Gas
1708559281.0092723,1,5,16.6364453125,1010.2007884709161,54.16558900368302,25.417756439381513,296067
1708559282.0200434,1,5,16.6274609375,1010.2009172990142,54.190249476463386,25.416681236787827,296598
1708559283.0307872,1,5,16.624921875,1010.2085232656206,54.21572718797132,25.353201842122736,295802
1708559284.0415509,1,5,16.6258984375,1010.2118694829967,54.24810370728446,25.325274435640445,289077
1708559285.0534751,1,5,16.6278515625,1010.2117677040043,54.28706191195638,25.326123878240942,292142
1708559286.0667455,1,5,16.627265625,1010.2056834370945,54.35152458018695,25.37690300474946,296865
1708559287.0788174,1,5,16.6262890625,1010.2108299962993,54.37722191969844,25.33394994515792,297399
1708559288.0907977,1,5,16.623359375,1010.2160782806106,54.41558891608112,25.290148072741125,299283
1708559289.1028526,1,5,16.6243359375,1010.2245201572165,54.42216977708706,25.219693053271403,299283
1708559290.1137393,1,5,16.62375,1010.2354213814539,54.44792627599959,25.128713280875967,300098
1708559291.1244855,1,5,16.6247265625,1010.2404661936541,54.45450832194015,25.086610401168006,301467
1708559292.135243,1,5,16.6258984375,1010.235649233709,54.48049222071009,25.12681167300115,299826
1708559293.1459942,0,3,16.6313671875,1010.238082120209,54.500564825151585,25.10650732625801,298203
1708559294.156748,0,3,16.6380078125,1010.244190735687,54.50786749275952,25.055526311639472,298742
1708559295.1687546,0,3,16.6399609375,1010.2355959891578,54.54688142114116,25.12725604099955,299826
1708559296.1808755,0,4,16.63703125,1010.2408444545877,54.572357937780545,25.08345352647393,299555
1708559297.193008,0,4,16.6317578125,1010.2421383404028,54.59754006939812,25.072655074169937,301467
1708559298.205173,0,4,16.63,1010.2374739071029,54.642565943217456,25.111583338136423,300371
1708559299.2213194,0,3,16.6278515625,1010.2423417657939,54.65522317466406,25.07095733698079,302571
1708559300.232231,0,3,16.616328125,1010.2466782283208,54.699020598084225,25.03476637643912,302294
1708559301.2425935,0,3,16.61125,1010.2635877462349,54.750116062550376,24.893645248015066,302294
1708559302.2533994,3,7,16.6071484375,1010.2668581380544,54.80134940892562,24.866351882582308,299555
1708559303.264156,3,7,16.60421875,1010.2670102764355,54.84627380441975,24.865082199018055,301467
1708559304.274582,3,7,16.6020703125,1010.2684806145302,54.91720381492456,24.85281137765882,303962
1708559305.2859468,3,7,16.6036328125,1010.279609586083,55.08581160220277,24.759934145648685,304522
1708559306.2979045,3,7,16.61125,1010.287367004159,55.10622727879433,24.695194824306878,305648
1708559307.3087847,3,7,16.6208203125,1010.2984199761668,55.230631737179436,24.602953242661446,308213
1708559308.3195283,3,6,16.633515625,1010.3079515669965,55.2322584325797,24.523408866646154,306498
1708559309.3303058,3,6,16.64796875,1010.3221474806701,55.22762515728217,24.404940252253148,307067
1708559310.3410568,3,6,16.667890625,1010.3336801031672,55.31451066164903,24.308698491890617,307067
1708559311.3522646,3,6,16.6864453125,1010.3480009747847,55.303915039943924,24.18918954097449,305366
1708559312.3638175,3,6,16.711640625,1010.3582368799935,55.359065022738775,24.103770839596788,305648
1708559313.3755422,3,6,16.7399609375,1010.3618514376118,55.395160308621215,24.073607498103712,309366
1708559314.3873365,3,7,16.7665234375,1010.36759377843,55.3985759930646,24.02568806896812,309077
1708559315.3991635,3,7,16.79171875,1010.3795217956947,55.26552554490527,23.926150310913997,297131
